,DateTime,Open,Close,High,Low,Volume,Money,Pre_Close,Change,Pct_Change,Aroon_up,Aroon_down,AROON,Signal
785,2008-11-26,1832.11,1843.49,1865.65,1815.02,4556563500.0,34732301415.0,1834.29,9.200000000000045,0.5,70.0,19.999999999999996,50.0,
786,2008-11-27,1961.89,1870.47,1969.02,1870.05,8800832200.0,71753358088.0,1843.49,26.980000000000018,1.46,65.0,15.000000000000002,50.0,
787,2008-11-28,1851.1,1829.92,1866.26,1815.45,5159066000.0,40648514423.0,1870.47,-40.549999999999955,-2.17,60.0,9.999999999999998,50.0,
788,2008-12-01,1823.77,1864.2,1864.3,1799.84,4838633300.0,38237160240.0,1829.92,34.27999999999997,1.87,55.00000000000001,5.000000000000004,50.0,
789,2008-12-02,1821.54,1868.63,1891.13,1814.9,6135023500.0,48151924129.0,1864.2,4.430000000000064,0.24,50.0,0.0,50.0,
790,2008-12-03,1884.6,1952.67,1952.67,1884.6,8501914400.0,67393273254.0,1868.63,84.03999999999996,4.5,44.99999999999999,9.999999999999998,34.99999999999999,
791,2008-12-04,1980.44,1982.93,2046.47,1978.14,11918344100.0,98580218133.0,1952.67,30.25999999999999,1.55,100.0,5.000000000000004,95.0,1.0
792,2008-12-05,1969.74,2013.17,2014.2,1965.09,7436632600.0,59950691704.0,1982.93,30.24000000000001,1.53,95.0,0.0,95.0,
793,2008-12-08,2040.47,2095.04,2095.47,2033.98,10760713100.0,89176050245.0,2013.17,81.86999999999989,4.07,100.0,0.0,100.0,
794,2008-12-09,2104.12,2040.85,2107.6,2038.07,9250981400.0,77546690089.0,2095.04,-54.190000000000055,-2.59,100.0,5.000000000000004,95.0,
795,2008-12-10,2028.51,2096.39,2096.39,2014.28,8327106200.0,70751388012.0,2040.85,55.539999999999964,2.72,95.0,0.0,95.0,
796,2008-12-11,2087.43,2046.34,2107.29,2043.62,7355623600.0,63777696206.0,2096.39,-50.049999999999955,-2.39,90.0,0.0,90.0,
797,2008-12-12,2027.07,1960.38,2038.18,1936.28,6738726600.0,54866552688.0,2046.34,-85.95999999999981,-4.2,85.0,55.00000000000001,29.999999999999993,
798,2008-12-15,1991.55,1975.03,2006.22,1941.05,5045109600.0,40756443942.0,1960.38,14.649999999999864,0.75,80.0,50.0,30.0,
799,2008-12-16,1956.99,1994.45,1994.96,1919.87,4792487800.0,38552247941.0,1975.03,19.420000000000073,0.98,75.0,44.99999999999999,30.000000000000007,1.0
800,2008-12-17,2002.03,2001.42,2030.39,1995.65,5868515000.0,49120177368.0,1994.45,6.970000000000027,0.35,70.0,40.0,30.0,
801,2008-12-18,2001.05,2045.1,2045.94,1982.43,5842922400.0,48455152683.0,2001.42,43.679999999999836,2.18,65.0,35.0,30.0,
802,2008-12-19,2037.37,2052.11,2075.38,2033.11,6331122700.0,53410396118.0,2045.1,7.010000000000218,0.34,60.0,30.000000000000004,29.999999999999996,
803,2008-12-22,2050.77,2017.55,2055.37,1993.33,5294946400.0,43843460414.0,2052.11,-34.56000000000017,-1.68,55.00000000000001,25.0,30.000000000000007,
804,2008-12-23,2019.23,1918.95,2019.23,1918.43,6359046400.0,50825766644.0,2017.55,-98.59999999999991,-4.89,50.0,19.999999999999996,30.000000000000004,
805,2008-12-24,1893.22,1887.08,1912.78,1872.65,4420183100.0,34210526666.0,1918.95,-31.87000000000012,-1.66,44.99999999999999,15.000000000000002,29.999999999999993,
806,2008-12-25,1891.53,1870.77,1902.71,1848.71,3991683400.0,30805996716.0,1887.08,-16.309999999999945,-0.86,40.0,9.999999999999998,30.0,
807,2008-12-26,1868.34,1862.1,1881.08,1850.5,3456088800.0,28536313731.0,1870.77,-8.670000000000073,-0.46,35.0,5.000000000000004,29.999999999999996,
808,2008-12-29,1852.41,1854.76,1861.3,1816.06,3598687300.0,29329563341.0,1862.1,-7.339999999999918,-0.39,30.000000000000004,0.0,30.000000000000004,
809,2008-12-30,1852.95,1833.43,1867.41,1824.53,3758462700.0,29628506787.0,1854.76,-21.329999999999927,-1.15,25.0,0.0,25.0,
810,2008-12-31,1835.11,1817.72,1844.42,1813.73,3563135500.0,27291914244.0,1833.43,-15.710000000000036,-0.86,19.999999999999996,100.0,-80.0,-1.0
811,2009-01-05,1848.33,1882.96,1882.96,1837.84,4818702000.0,39217076790.0,1817.72,65.24000000000001,3.59,15.000000000000002,95.0,-80.0,
812,2009-01-06,1880.67,1942.8,1948.49,1873.01,7097409700.0,59262170581.0,1882.96,59.83999999999992,3.18,9.999999999999998,90.0,-80.0,
813,2009-01-07,1942.67,1931.18,1959.25,1930.87,5970216700.0,50143418262.0,1942.8,-11.61999999999989,-0.6,5.000000000000004,85.0,-80.0,
814,2009-01-08,1894.66,1887.99,1902.8,1873.65,5344649000.0,47210802398.0,1931.18,-43.190000000000055,-2.24,0.0,80.0,-80.0,
815,2009-01-09,1886.49,1918.37,1923.42,1886.49,4740721600.0,41511211439.0,1887.99,30.37999999999988,1.61,5.000000000000004,75.0,-70.0,
816,2009-01-12,1911.74,1920.69,1947.08,1905.62,5423415600.0,46981492708.0,1918.37,2.3200000000001637,0.12,0.0,70.0,-70.0,
817,2009-01-13,1892.65,1876.18,1908.2,1874.97,4981813700.0,40201464676.0,1920.69,-44.50999999999999,-2.32,25.0,65.0,-40.0,
818,2009-01-14,1873.63,1955.24,1955.24,1873.63,5928323100.0,52658994886.0,1876.18,79.05999999999995,4.21,19.999999999999996,60.0,-40.0,
819,2009-01-15,1935.39,1954.87,1977.19,1930.3,7894364800.0,67144772684.0,1955.24,-0.37000000000011823,-0.02,15.000000000000002,55.00000000000001,-40.00000000000001,
820,2009-01-16,1965.44,1990.21,2026.65,1965.44,9653863300.0,84717648664.0,1954.87,35.340000000000146,1.81,9.999999999999998,50.0,-40.0,
821,2009-01-19,2010.58,2012.46,2052.19,1993.95,8194817700.0,69785530299.0,1990.21,22.25,1.12,5.000000000000004,44.99999999999999,-39.999999999999986,
822,2009-01-20,2006.53,2025.19,2025.19,1986.06,5325926200.0,45640127686.0,2012.46,12.730000000000018,0.63,0.0,40.0,-40.0,
823,2009-01-21,1993.67,2021.71,2047.11,1988.24,6411742800.0,59914192082.0,2025.19,-3.480000000000018,-0.17,0.0,35.0,-35.0,
824,2009-01-22,2034.29,2044.55,2048.48,2012.74,5886194700.0,53439127032.0,2021.71,22.839999999999918,1.13,85.0,30.000000000000004,55.0,1.0
825,2009-01-23,2039.52,2032.68,2054.33,2025.19,5750410900.0,49887828217.0,2044.55,-11.86999999999989,-0.58,100.0,25.0,75.0,
826,2009-02-02,2052.44,2057.06,2059.34,2029.72,5145390600.0,46126546742.0,2032.68,24.37999999999988,1.2,100.0,19.999999999999996,80.0,
827,2009-02-03,2056.8,2108.91,2108.94,2049.89,8764030200.0,75554097848.0,2057.06,51.84999999999991,2.52,100.0,15.000000000000002,85.0,
828,2009-02-04,2118.56,2166.41,2166.41,2117.02,10088842800.0,87192159423.0,2108.91,57.5,2.73,100.0,9.999999999999998,90.0,
829,2009-02-05,2164.55,2150.97,2211.18,2135.67,11510012200.0,101712444216.0,2166.41,-15.440000000000055,-0.71,100.0,5.000000000000004,95.0,
830,2009-02-06,2158.08,2237.28,2240.02,2158.08,10666490400.0,95640063068.0,2150.97,86.3100000000004,4.01,100.0,0.0,100.0,
831,2009-02-09,2271.59,2296.67,2307.91,2257.49,12952367000.0,119886790885.0,2237.28,59.38999999999987,2.65,100.0,0.0,100.0,
832,2009-02-10,2288.07,2326.76,2327.1,2263.53,11629454800.0,107891600946.0,2296.67,30.090000000000146,1.31,100.0,0.0,100.0,
833,2009-02-11,2287.23,2331.14,2381.19,2275.57,14757663700.0,144588094957.0,2326.76,4.379999999999654,0.19,100.0,25.0,75.0,
834,2009-02-12,2335.4,2318.34,2344.66,2248.48,11982621800.0,116050219818.0,2331.14,-12.799999999999727,-0.55,95.0,19.999999999999996,75.0,
835,2009-02-13,2321.56,2399.07,2402.44,2307.09,14040991000.0,134471079614.0,2318.34,80.73000000000002,3.48,100.0,15.000000000000002,85.0,
836,2009-02-16,2421.19,2462.24,2462.39,2397.18,15234666900.0,147380378887.0,2399.07,63.16999999999962,2.63,100.0,9.999999999999998,90.0,
837,2009-02-17,2460.57,2385.29,2470.62,2384.79,14101499100.0,137971308088.0,2462.24,-76.94999999999982,-3.13,100.0,5.000000000000004,95.0,
838,2009-02-18,2331.66,2275.84,2369.05,2272.51,11542206200.0,112455677669.0,2385.29,-109.44999999999982,-4.59,95.0,0.0,95.0,
839,2009-02-19,2295.65,2298.41,2324.68,2259.59,9085392800.0,88398854014.0,2275.84,22.56999999999971,0.99,90.0,0.0,90.0,
840,2009-02-20,2300.81,2344.32,2344.77,2276.3,8663206900.0,85247213566.0,2298.41,45.91000000000031,2.0,85.0,0.0,85.0,
841,2009-02-23,2333.81,2410.48,2419.53,2307.92,10946540300.0,109379770711.0,2344.32,66.15999999999985,2.82,80.0,5.000000000000004,75.0,
842,2009-02-24,2376.7,2301.85,2411.91,2294.52,12701755500.0,127131165758.0,2410.48,-108.63000000000011,-4.51,75.0,0.0,75.0,
843,2009-02-25,2325.04,2304.25,2337.42,2226.44,10787752800.0,108878060725.0,2301.85,2.400000000000091,0.1,70.0,0.0,70.0,
844,2009-02-26,2295.43,2190.18,2332.35,2167.15,10220038500.0,101795386404.0,2304.25,-114.07000000000016,-4.95,65.0,0.0,65.0,
845,2009-02-27,2164.54,2140.49,2186.82,2117.06,8707641500.0,80337456328.0,2190.18,-49.690000000000055,-2.27,60.0,0.0,60.0,
846,2009-03-02,2123.37,2164.67,2177.29,2112.34,6274618100.0,60877953675.0,2140.49,24.18000000000029,1.13,55.00000000000001,0.0,55.00000000000001,
847,2009-03-03,2109.84,2142.15,2168.22,2100.64,6616731400.0,64109642424.0,2164.67,-22.519999999999982,-1.04,50.0,0.0,50.0,
848,2009-03-04,2150.24,2285.15,2290.94,2150.24,11075003300.0,105872088843.0,2142.15,143.0,6.68,44.99999999999999,95.0,-50.00000000000001,-1.0
849,2009-03-05,2314.08,2304.92,2340.37,2259.8,13198734700.0,128866644423.0,2285.15,19.769999999999982,0.87,40.0,90.0,-50.0,
850,2009-03-06,2260.76,2286.58,2313.2,2255.82,8596545000.0,85495320495.0,2304.92,-18.340000000000146,-0.8,35.0,85.0,-50.0,
851,2009-03-09,2302.01,2202.53,2333.98,2198.55,8655594800.0,83758904259.0,2286.58,-84.04999999999973,-3.68,30.000000000000004,80.0,-50.0,
852,2009-03-10,2175.31,2240.78,2241.24,2168.32,5666044900.0,55058099404.0,2202.53,38.25,1.74,25.0,75.0,-50.0,
853,2009-03-11,2288.05,2220.38,2292.4,2212.88,7083867600.0,70589122656.0,2240.78,-20.40000000000009,-0.91,19.999999999999996,70.0,-50.0,
854,2009-03-12,2208.04,2215.7,2220.3,2156.6,5570011100.0,53843902595.0,2220.38,-4.680000000000291,-0.21,15.000000000000002,65.0,-50.0,
855,2009-03-13,2229.25,2205.42,2250.24,2200.97,5408309400.0,54636247867.0,2215.7,-10.279999999999745,-0.46,9.999999999999998,60.0,-50.0,
856,2009-03-16,2197.25,2241.61,2247.11,2180.05,4877385400.0,48128301349.0,2205.42,36.190000000000055,1.64,5.000000000000004,55.00000000000001,-50.0,
857,2009-03-17,2244.11,2322.4,2329.3,2239.67,9298052800.0,94028682141.0,2241.61,80.78999999999996,3.6,0.0,50.0,-50.0,
858,2009-03-18,2335.42,2332.65,2370.56,2328.86,10187007100.0,103619595621.0,2322.4,10.25,0.44,15.000000000000002,44.99999999999999,-29.999999999999993,
859,2009-03-19,2337.52,2382.56,2386.23,2331.26,9731876600.0,101348435416.0,2332.65,49.909999999999854,2.14,9.999999999999998,40.0,-30.0,
860,2009-03-20,2389.89,2379.84,2397.21,2343.27,10939673800.0,114786506801.0,2382.56,-2.7199999999998,-0.11,5.000000000000004,35.0,-29.999999999999996,
861,2009-03-23,2384.67,2439.39,2448.35,2375.52,11631304900.0,127794033635.0,2379.84,59.54999999999973,2.5,100.0,30.000000000000004,70.0,1.0
862,2009-03-24,2477.57,2451.78,2483.83,2440.53,11199352500.0,121593359529.0,2439.39,12.390000000000327,0.51,100.0,25.0,75.0,
863,2009-03-25,2435.63,2401.33,2472.94,2401.05,9581666000.0,105406227888.0,2451.78,-50.45000000000027,-2.06,95.0,19.999999999999996,75.0,
864,2009-03-26,2407.76,2479.79,2479.83,2379.95,11324945200.0,118048783001.0,2401.33,78.46000000000004,3.27,90.0,15.000000000000002,75.0,
865,2009-03-27,2501.0,2498.93,2516.38,2481.69,13536854600.0,134140077362.0,2479.79,19.139999999999873,0.77,100.0,9.999999999999998,90.0,
866,2009-03-30,2501.31,2484.49,2508.14,2471.37,9415166500.0,100003474431.0,2498.93,-14.440000000000055,-0.58,95.0,5.000000000000004,90.0,
867,2009-03-31,2436.78,2507.79,2507.9,2423.57,9546175200.0,106631226372.0,2484.49,23.300000000000182,0.94,90.0,0.0,90.0,
868,2009-04-01,2519.89,2548.22,2566.54,2519.89,12630762500.0,137117558492.0,2507.79,40.429999999999836,1.61,100.0,0.0,100.0,
869,2009-04-02,2558.77,2576.4,2599.25,2558.26,13514680600.0,143708978344.0,2548.22,28.18000000000029,1.11,100.0,25.0,75.0,
870,2009-04-03,2597.92,2570.5,2612.37,2555.61,12365521600.0,131075730846.0,2576.4,-5.900000000000091,-0.23,100.0,19.999999999999996,80.0,
871,2009-04-07,2570.63,2576.95,2597.06,2543.65,8608325700.0,93919114170.0,2570.5,6.449999999999818,0.25,95.0,15.000000000000002,80.0,
872,2009-04-08,2563.72,2479.35,2573.09,2479.35,9932809400.0,107144419762.0,2576.95,-97.59999999999991,-3.79,90.0,9.999999999999998,80.0,
873,2009-04-09,2477.42,2517.67,2517.74,2457.42,7459370300.0,82860990025.0,2479.35,38.320000000000164,1.55,85.0,5.000000000000004,80.0,
874,2009-04-10,2540.11,2595.53,2595.6,2530.62,10414440800.0,121859853111.0,2517.67,77.86000000000013,3.09,80.0,0.0,80.0,
875,2009-04-13,2621.98,2656.52,2668.28,2619.37,13901454100.0,156801973804.0,2595.53,60.98999999999978,2.35,100.0,5.000000000000004,95.0,
876,2009-04-14,2651.2,2676.87,2682.91,2637.38,11049130400.0,126839876808.0,2656.52,20.34999999999991,0.77,100.0,0.0,100.0,
877,2009-04-15,2662.73,2686.99,2690.64,2627.81,12066529200.0,133586130111.0,2676.87,10.11999999999989,0.38,100.0,0.0,100.0,
878,2009-04-16,2690.51,2687.11,2706.63,2643.32,12372961300.0,131609724618.0,2686.99,0.12000000000034561,0.0,100.0,0.0,100.0,
879,2009-04-17,2675.67,2650.69,2693.29,2628.63,10152880800.0,116184839128.0,2687.11,-36.42000000000007,-1.36,95.0,0.0,95.0,
880,2009-04-20,2643.73,2707.67,2708.45,2640.99,9590369400.0,105081493422.0,2650.69,56.98000000000002,2.15,100.0,0.0,100.0,
881,2009-04-21,2670.28,2675.44,2697.72,2634.53,10818525200.0,118473952840.0,2707.67,-32.23000000000002,-1.19,95.0,0.0,95.0,
882,2009-04-22,2687.86,2576.28,2713.3,2563.36,12404641300.0,131945283442.0,2675.44,-99.15999999999985,-3.71,100.0,9.999999999999998,90.0,
883,2009-04-23,2555.53,2593.56,2604.16,2543.91,8088794200.0,84795657156.0,2576.28,17.279999999999745,0.67,95.0,5.000000000000004,90.0,
884,2009-04-24,2605.7,2572.89,2609.87,2570.38,7336096900.0,81956596002.0,2593.56,-20.670000000000073,-0.8,90.0,0.0,90.0,
885,2009-04-27,2566.92,2513.29,2576.52,2499.44,7203939000.0,75040611359.0,2572.89,-59.59999999999991,-2.32,85.0,9.999999999999998,75.0,
886,2009-04-28,2490.53,2518.53,2531.54,2485.8,5926498300.0,66247490056.0,2513.29,5.2400000000002365,0.21,80.0,5.000000000000004,75.0,
887,2009-04-29,2518.85,2605.37,2615.81,2514.14,8188500600.0,91496802664.0,2518.53,86.83999999999969,3.45,75.0,0.0,75.0,
888,2009-04-30,2616.49,2622.93,2640.02,2604.45,8580934800.0,96903683541.0,2605.37,17.559999999999945,0.67,70.0,25.0,45.0,
889,2009-05-04,2635.13,2714.3,2715.19,2632.3,10291656500.0,113351099936.0,2622.93,91.37000000000035,3.48,100.0,19.999999999999996,80.0,
890,2009-05-05,2733.11,2727.01,2751.25,2713.23,10231372200.0,112641886139.0,2714.3,12.710000000000036,0.47,100.0,15.000000000000002,85.0,
891,2009-05-06,2721.82,2764.98,2771.21,2713.54,10580665000.0,118232079901.0,2727.01,37.9699999999998,1.39,100.0,9.999999999999998,90.0,
892,2009-05-07,2783.58,2767.08,2797.47,2731.8,12210116100.0,136965825071.0,2764.98,2.099999999999909,0.08,100.0,5.000000000000004,95.0,
893,2009-05-08,2751.5,2789.22,2800.22,2733.33,10672498800.0,120873172676.0,2767.08,22.139999999999873,0.8,100.0,0.0,100.0,
894,2009-05-11,2808.14,2725.32,2839.61,2725.27,12536445200.0,140455749853.0,2789.22,-63.899999999999636,-2.29,100.0,60.0,40.0,
895,2009-05-12,2702.74,2788.56,2788.61,2699.95,8869594200.0,93421458334.0,2725.32,63.23999999999978,2.32,95.0,55.00000000000001,39.99999999999999,
896,2009-05-13,2792.42,2814.01,2822.71,2775.57,10711285600.0,123637957553.0,2788.56,25.450000000000273,0.91,90.0,50.0,40.0,
897,2009-05-14,2781.05,2792.6,2804.48,2757.55,8263932900.0,96156100934.0,2814.01,-21.41000000000031,-0.76,85.0,44.99999999999999,40.00000000000001,1.0
898,2009-05-15,2800.57,2796.12,2815.46,2773.32,6493143100.0,74973035097.0,2792.6,3.519999999999982,0.13,80.0,40.0,40.0,
899,2009-05-18,2782.59,2810.57,2813.76,2740.92,7483578600.0,88479091592.0,2796.12,14.450000000000273,0.52,75.0,35.0,40.0,
900,2009-05-19,2836.34,2840.08,2849.63,2821.95,9770361700.0,116543189416.0,2810.57,29.509999999999764,1.05,100.0,30.000000000000004,70.0,
901,2009-05-20,2843.55,2812.86,2849.64,2812.6,8793921500.0,105146163717.0,2840.08,-27.2199999999998,-0.96,100.0,25.0,75.0,
902,2009-05-21,2795.83,2750.01,2808.29,2735.77,8553539400.0,102875828167.0,2812.86,-62.84999999999991,-2.23,95.0,19.999999999999996,75.0,
903,2009-05-22,2733.02,2740.68,2762.74,2719.12,6149901200.0,74407198653.0,2750.01,-9.330000000000382,-0.34,90.0,15.000000000000002,75.0,
904,2009-05-25,2684.21,2752.72,2761.39,2675.28,7409167100.0,91048816066.0,2740.68,12.039999999999964,0.44,85.0,9.999999999999998,75.0,
905,2009-05-26,2757.31,2719.76,2762.81,2718.55,7231601200.0,88894895681.0,2752.72,-32.95999999999958,-1.2,80.0,5.000000000000004,75.0,
906,2009-05-27,2734.42,2759.71,2768.57,2715.82,6797664500.0,78602246106.0,2719.76,39.94999999999982,1.47,75.0,0.0,75.0,
907,2009-06-01,2798.93,2858.34,2864.47,2798.93,10856488300.0,132967778067.0,2759.71,98.63000000000011,3.57,100.0,0.0,100.0,
908,2009-06-02,2878.53,2865.1,2892.78,2855.06,10833839700.0,130131778040.0,2858.34,6.7599999999997635,0.24,100.0,0.0,100.0,
909,2009-06-03,2865.73,2939.39,2939.39,2864.71,11207331000.0,131606586444.0,2865.1,74.28999999999996,2.59,100.0,0.0,100.0,
910,2009-06-04,2924.27,2953.75,2961.04,2899.67,13012771000.0,153770741770.0,2939.39,14.360000000000127,0.49,100.0,70.0,30.0,
911,2009-06-05,2966.07,2939.31,2975.18,2937.18,10847632400.0,131347984386.0,2953.75,-14.440000000000055,-0.49,100.0,65.0,35.0,
912,2009-06-08,2937.64,2948.48,2978.23,2912.49,9611636600.0,114538935098.0,2939.31,9.170000000000073,0.31,100.0,60.0,40.0,
913,2009-06-09,2948.95,2960.56,2960.9,2892.72,9198988600.0,108747415613.0,2948.48,12.079999999999927,0.41,95.0,55.00000000000001,39.99999999999999,
914,2009-06-10,2972.42,2989.59,2995.7,2966.59,10179003900.0,116455490983.0,2960.56,29.0300000000002,0.98,100.0,50.0,50.0,
915,2009-06-11,2982.97,2961.63,3000.86,2951.27,8711599700.0,101890292029.0,2989.59,-27.960000000000036,-0.94,100.0,44.99999999999999,55.00000000000001,1.0
916,2009-06-12,2955.57,2906.29,2976.86,2883.32,8006706700.0,92135559576.0,2961.63,-55.340000000000146,-1.87,95.0,40.0,55.0,
917,2009-06-15,2911.42,2966.19,2967.1,2898.07,7435209000.0,92689634822.0,2906.29,59.90000000000009,2.06,90.0,35.0,55.0,
918,2009-06-16,2936.51,2961.22,2979.41,2929.04,7017924200.0,89928387200.0,2966.19,-4.970000000000255,-0.17,85.0,30.000000000000004,55.0,
919,2009-06-17,2957.58,3010.59,3017.41,2930.49,7729311800.0,99945527361.0,2961.22,49.370000000000346,1.67,100.0,25.0,75.0,
920,2009-06-18,3014.44,3057.43,3061.75,3014.44,9628131600.0,122777117707.0,3010.59,46.83999999999969,1.56,100.0,19.999999999999996,80.0,
921,2009-06-19,3061.9,3080.0,3086.72,3047.27,10251806900.0,119434478996.0,3057.43,22.570000000000164,0.74,100.0,15.000000000000002,85.0,
922,2009-06-22,3106.39,3082.56,3116.16,3072.53,10395258300.0,122685100457.0,3080.0,2.5599999999999454,0.08,100.0,9.999999999999998,90.0,
923,2009-06-23,3036.4,3083.89,3128.53,3028.45,11150673400.0,127094783710.0,3082.56,1.3299999999999272,0.04,100.0,5.000000000000004,95.0,
924,2009-06-24,3079.49,3120.73,3121.21,3068.24,10942431300.0,132431167614.0,3083.89,36.840000000000146,1.19,95.0,0.0,95.0,
925,2009-06-25,3125.66,3117.92,3141.17,3103.87,8280688700.0,107706587875.0,3120.73,-2.8099999999999454,-0.09,100.0,5.000000000000004,95.0,
926,2009-06-26,3126.23,3128.42,3137.08,3109.32,7050090800.0,88663497082.0,3117.92,10.5,0.34,95.0,0.0,95.0,
927,2009-06-29,3132.11,3179.97,3182.41,3122.16,8499707500.0,107539211987.0,3128.42,51.54999999999973,1.65,100.0,0.0,100.0,
928,2009-06-30,3191.64,3166.47,3195.72,3159.63,8678234700.0,118926140375.0,3179.97,-13.5,-0.42,100.0,0.0,100.0,
929,2009-07-01,3153.54,3237.9,3238.79,3150.65,9695056500.0,129830699673.0,3166.47,71.43000000000029,2.26,100.0,0.0,100.0,
930,2009-07-02,3248.2,3282.36,3285.09,3247.57,11298929400.0,152594570796.0,3237.9,44.460000000000036,1.37,100.0,30.000000000000004,70.0,
931,2009-07-03,3254.93,3327.14,3327.67,3249.11,10573259200.0,142531351824.0,3282.36,44.779999999999745,1.36,100.0,25.0,75.0,
932,2009-07-06,3333.1,3374.75,3378.05,3333.1,13526404900.0,175857353189.0,3327.14,47.61000000000013,1.43,100.0,19.999999999999996,80.0,
933,2009-07-07,3368.33,3340.49,3393.22,3327.35,12960079900.0,160450593377.0,3374.75,-34.26000000000022,-1.02,100.0,15.000000000000002,85.0,
934,2009-07-08,3306.43,3352.27,3368.07,3261.32,11386759200.0,147303052306.0,3340.49,11.7800000000002,0.35,95.0,9.999999999999998,85.0,
935,2009-07-09,3348.22,3396.3,3396.48,3334.68,11308152300.0,148249544332.0,3352.27,44.0300000000002,1.31,100.0,5.000000000000004,95.0,
936,2009-07-10,3398.91,3398.31,3428.03,3375.97,10617491200.0,140745850321.0,3396.3,2.0099999999997635,0.06,100.0,0.0,100.0,
937,2009-07-13,3382.57,3361.01,3403.74,3358.52,9961965100.0,132301021218.0,3398.31,-37.29999999999973,-1.1,95.0,0.0,95.0,
938,2009-07-14,3375.87,3454.75,3454.75,3375.87,10752042500.0,143258163937.0,3361.01,93.73999999999978,2.79,100.0,0.0,100.0,
939,2009-07-15,3467.13,3493.3,3497.51,3467.13,13348300200.0,176773125049.0,3454.75,38.55000000000018,1.12,100.0,0.0,100.0,
940,2009-07-16,3516.78,3501.24,3543.02,3489.56,12931332900.0,178974318282.0,3493.3,7.9399999999996,0.23,100.0,0.0,100.0,
941,2009-07-17,3499.51,3519.81,3527.47,3482.87,10654970400.0,146140273258.0,3501.24,18.570000000000164,0.53,95.0,9.999999999999998,85.0,
942,2009-07-20,3532.52,3591.12,3594.87,3515.53,13646853900.0,189689538401.0,3519.81,71.30999999999995,2.03,100.0,5.000000000000004,95.0,
943,2009-07-21,3603.4,3539.83,3610.33,3533.16,13060096100.0,184934839282.0,3591.12,-51.289999999999964,-1.43,100.0,0.0,100.0,
944,2009-07-22,3532.63,3606.92,3607.37,3532.38,11523854600.0,168877710757.0,3539.83,67.09000000000015,1.9,95.0,0.0,95.0,
945,2009-07-23,3613.6,3651.97,3653.84,3596.36,11638160900.0,160980372868.0,3606.92,45.04999999999973,1.25,100.0,0.0,100.0,
946,2009-07-24,3672.21,3667.56,3687.49,3591.88,12797935200.0,182205122628.0,3651.97,15.590000000000146,0.43,100.0,0.0,100.0,
947,2009-07-27,3680.15,3743.63,3744.24,3669.51,13880804000.0,200824101964.0,3667.56,76.07000000000016,2.07,100.0,0.0,100.0,
948,2009-07-28,3745.55,3755.82,3756.78,3705.05,14626788500.0,210479421884.0,3743.63,12.190000000000055,0.33,100.0,5.000000000000004,95.0,
949,2009-07-29,3741.78,3558.51,3765.59,3453.64,16740612600.0,226560268677.0,3755.82,-197.30999999999995,-5.25,100.0,0.0,100.0,
950,2009-07-30,3587.05,3634.82,3656.92,3511.29,13496887900.0,185493784271.0,3558.51,76.30999999999995,2.14,95.0,0.0,95.0,
951,2009-07-31,3670.19,3734.62,3735.8,3635.55,13223983400.0,184431882907.0,3634.82,99.79999999999973,2.75,90.0,0.0,90.0,
952,2009-08-03,3754.22,3787.03,3789.93,3716.57,13641589900.0,198440898510.0,3734.62,52.41000000000031,1.4,100.0,9.999999999999998,90.0,
953,2009-08-04,3803.06,3786.61,3803.06,3712.43,14103573900.0,205134118106.0,3787.03,-0.42000000000007276,-0.01,100.0,5.000000000000004,95.0,
954,2009-08-05,3781.4,3740.94,3789.13,3691.98,13344445300.0,194012131121.0,3786.61,-45.67000000000007,-1.21,95.0,0.0,95.0,
955,2009-08-06,3707.91,3663.12,3739.58,3602.57,11810152500.0,178406415790.0,3740.94,-77.82000000000016,-2.08,90.0,0.0,90.0,
956,2009-08-07,3655.46,3555.09,3686.54,3539.7,10057575100.0,148656081457.0,3663.12,-108.02999999999975,-2.95,85.0,5.000000000000004,80.0,
957,2009-08-10,3589.72,3544.54,3613.46,3485.36,8487068100.0,126564928658.0,3555.09,-10.550000000000182,-0.3,80.0,0.0,80.0,
958,2009-08-11,3558.64,3556.38,3569.15,3509.72,6449719700.0,95318920590.0,3544.54,11.840000000000146,0.33,75.0,0.0,75.0,
959,2009-08-12,3546.5,3397.4,3546.5,3390.36,9253538600.0,131867958961.0,3556.38,-158.98000000000002,-4.47,70.0,100.0,-30.0,-1.0
960,2009-08-13,3398.89,3440.82,3448.86,3338.85,8708180000.0,123584066605.0,3397.4,43.42000000000007,1.28,65.0,100.0,-35.0,
961,2009-08-14,3437.95,3344.46,3454.95,3334.73,8824862700.0,126573245767.0,3440.82,-96.36000000000013,-2.8,60.0,100.0,-40.0,
962,2009-08-17,3283.44,3140.27,3319.8,3137.48,9172390200.0,121242721313.0,3344.46,-204.19000000000005,-6.11,55.00000000000001,100.0,-44.99999999999999,
963,2009-08-18,3110.71,3171.99,3186.82,3083.2,7734303500.0,100691271214.0,3140.27,31.7199999999998,1.01,50.0,100.0,-50.0,
964,2009-08-19,3178.28,3014.57,3183.01,2982.22,8160402000.0,104778744883.0,3171.99,-157.41999999999962,-4.96,44.99999999999999,100.0,-55.00000000000001,-1.0
965,2009-08-20,3021.25,3144.39,3146.57,3021.25,7951921600.0,107656322586.0,3014.57,129.8199999999997,4.31,40.0,95.0,-55.0,
